invoice_id,issue_date,provider,rut_provider,net_amount,tax,total,period,expected_tax,tax_ok,expected_total,total_ok,expected_period,period_ok,error_type,final_status
F00507,2024-01-05,Servicios Andes Ltda,76.123.456-7,416559.0,79146.21,495705.21,2024-01,79146.21,True,495705.21,True,2024-01,True,OK,0
F00508,2024-01-01,Comercial Sur SpA,76.123.456-7,103985.0,19757.15,123742.15,2024-01,19757.15,True,123742.15,True,2024-01,True,OK,0
F00509,2024-01-12,Logística Patagonia Ltda,76.123.456-7,219972.0,42207.60439818579,262179.6043981858,2024-01,41794.68,False,262179.6043981858,True,2024-01,True,IVA incorrecto,1
F00510,2024-01-05,Tecnología Norte SpA,76.123.456-7,158257.0,30068.83,188325.83000000002,2024-01,30068.83,True,188325.83000000002,True,2024-01,True,OK,0
F00511,2024-01-12,Servicios Andes Ltda,76.123.456-7,395823.0,75206.37,471029.37,2024-01,75206.37,True,471029.37,True,2024-01,True,OK,0
F00512,2024-01-11,Comercial Sur SpA,76.123.456-7,100918.0,15227.607862672608,116145.60786267261,2024-01,19174.420000000002,False,116145.60786267261,True,2024-01,True,IVA incorrecto,1
F00513,2024-01-12,Logística Patagonia Ltda,76.123.456-7,320031.0,60805.89,380836.89,2024-01,60805.89,True,380836.89,True,2024-01,True,OK,0
F00514,2024-01-24,Logística Patagonia Ltda,76.123.456-7,97955.0,13258.522136216056,111213.52213621605,2024-01,18611.45,False,111213.52213621605,True,2024-01,True,IVA incorrecto,1
F00515,2024-01-17,Servicios Andes Ltda,76.123.456-7,307929.0,58506.51,366435.51,2024-01,58506.51,True,366435.51,True,2024-01,True,OK,0
F00516,2024-01-16,Logística Patagonia Ltda,76.123.456-7,392134.0,55109.69600368933,447243.6960036893,2024-01,74505.46,False,447243.6960036893,True,2024-01,True,IVA incorrecto,1
F00517,2024-01-11,Logística Patagonia Ltda,76.123.456-7,166966.0,36440.85848752237,203406.85848752238,2024-01,31723.54,False,203406.85848752238,True,2024-01,True,IVA incorrecto,1
F00518,2024-01-20,Comercial Sur SpA,76.123.456-7,378013.0,71822.47,449835.47,2024-01,71822.47,True,449835.47,True,2024-01,True,OK,0
F00519,2024-01-22,Tecnología Norte SpA,76.123.456-7,223777.0,51340.60004926234,275117.60004926234,2024-01,42517.63,False,275117.60004926234,True,2024-01,True,IVA incorrecto,1
F00520,2024-01-14,Tecnología Norte SpA,76.123.456-7,155768.0,29595.920000000002,185363.92,2024-01,29595.920000000002,True,185363.92,True,2024-01,True,OK,0
F00521,2024-01-21,Tecnología Norte SpA,76.123.456-7,156850.0,29801.5,186651.5,2024-01,29801.5,True,186651.5,True,2024-01,True,OK,0
F00522,2024-01-24,Tecnología Norte SpA,76.123.456-7,360813.0,68554.47,429367.47,2024-01,68554.47,True,429367.47,True,2024-01,True,OK,0
F00523,2024-01-20,Comercial Sur SpA,76.123.456-7,115684.0,21979.96,137663.96,2024-01,21979.96,True,137663.96,True,2024-01,True,OK,0
F00524,2024-01-01,Logística Patagonia Ltda,76.123.456-7,281595.0,53503.05,335098.05,2024-01,53503.05,True,335098.05,True,2024-01,True,OK,0
F00525,2024-01-02,Servicios Andes Ltda,76.123.456-7,211915.0,40263.85,252178.85,2024-01,40263.85,True,252178.85,True,2024-01,True,OK,0
F00526,2024-01-25,Tecnología Norte SpA,76.123.456-7,138578.0,26329.82,164907.82,2024-01,26329.82,True,164907.82,True,2024-01,True,OK,0
F00527,2024-01-19,Logística Patagonia Ltda,76.123.456-7,214069.0,40673.11,254742.11,2024-01,40673.11,True,254742.11,True,2024-01,True,OK,0
F00528,2024-01-11,Logística Patagonia Ltda,76.123.456-7,374101.0,83947.28383381401,458048.283833814,2024-01,71079.19,False,458048.283833814,True,2024-01,True,IVA incorrecto,1
F00529,2024-01-31,Comercial Sur SpA,76.123.456-7,331437.0,62973.03,394410.03,2024-01,62973.03,True,394410.03,True,2024-01,True,OK,0
F00530,2024-01-12,Servicios Andes Ltda,76.123.456-7,396615.0,79099.28538197668,475714.2853819767,2024-01,75356.85,False,475714.2853819767,True,2024-01,True,IVA incorrecto,1
F00531,2024-01-10,Servicios Andes Ltda,76.123.456-7,283228.0,53813.32,337041.32,2024-01,53813.32,True,337041.32,True,2024-01,True,OK,0
F00532,2024-01-22,Tecnología Norte SpA,76.123.456-7,439509.0,83506.71,523015.71,2024-01,83506.71,True,523015.71,True,2024-01,True,OK,0
F00533,2024-01-10,Comercial Sur SpA,76.123.456-7,100643.0,19122.170000000002,119765.17,2024-01,19122.170000000002,True,119765.17,True,2024-01,True,OK,0
F00534,2024-01-07,Logística Patagonia Ltda,76.123.456-7,484490.0,92053.1,576543.1,2024-01,92053.1,True,576543.1,True,2024-01,True,OK,0
F00535,2024-01-23,Comercial Sur SpA,76.123.456-7,421144.0,80017.36,501161.36,2024-01,80017.36,True,501161.36,True,2024-01,True,OK,0
F00536,2024-01-24,Comercial Sur SpA,76.123.456-7,248656.0,48827.04533014829,297483.0453301483,2024-01,47244.64,False,297483.0453301483,True,2024-01,True,IVA incorrecto,1
F00537,2024-01-26,Tecnología Norte SpA,76.123.456-7,247629.0,47049.51,294678.51,2024-01,47049.51,True,294678.51,True,2024-01,True,OK,0
F00538,2024-01-28,Servicios Andes Ltda,76.123.456-7,314444.0,59744.36,374188.36,2024-01,59744.36,True,374188.36,True,2024-01,True,OK,0
F00539,2024-01-02,Servicios Andes Ltda,76.123.456-7,497024.0,94434.56,591458.56,2024-01,94434.56,True,591458.56,True,2024-01,True,OK,0
F00540,2024-01-13,Tecnología Norte SpA,76.123.456-7,365438.0,81241.29545881657,446679.2954588166,2024-01,69433.22,False,446679.2954588166,True,2024-01,True,IVA incorrecto,1
F00541,2024-01-08,Servicios Andes Ltda,76.123.456-7,437821.0,90888.6797378194,528709.6797378194,2024-01,83185.99,False,528709.6797378194,True,2024-01,True,IVA incorrecto,1
F00542,2024-01-21,Tecnología Norte SpA,76.123.456-7,102841.0,21449.695465340672,124290.69546534067,2024-01,19539.79,False,124290.69546534067,True,2024-01,True,IVA incorrecto,1
F00543,2024-01-14,Logística Patagonia Ltda,76.123.456-7,260750.0,51924.45328142042,312674.4532814204,2024-01,49542.5,False,312674.4532814204,True,2024-01,True,IVA incorrecto,1
F00544,2024-01-03,Tecnología Norte SpA,76.123.456-7,393776.0,74817.44,468593.44,2024-01,74817.44,True,468593.44,True,2024-01,True,OK,0
F00545,2024-01-12,Comercial Sur SpA,76.123.456-7,377626.0,71748.94,449374.94,2024-01,71748.94,True,449374.94,True,2024-01,True,OK,0
F00546,2024-01-24,Comercial Sur SpA,76.123.456-7,230898.0,43870.62,274768.62,2024-01,43870.62,True,274768.62,True,2024-01,True,OK,0
F00547,2024-01-05,Tecnología Norte SpA,76.123.456-7,180326.0,34261.94,214587.94,2024-01,34261.94,True,214587.94,True,2024-01,True,OK,0
F00548,2024-01-22,Tecnología Norte SpA,76.123.456-7,189589.0,33244.265114931506,222833.2651149315,2024-01,36021.91,False,222833.2651149315,True,2024-01,True,IVA incorrecto,1
F00549,2024-01-17,Logística Patagonia Ltda,76.123.456-7,186108.0,35360.52,221468.52,2024-01,35360.52,True,221468.52,True,2024-01,True,OK,0
F00550,2024-01-23,Tecnología Norte SpA,76.123.456-7,204001.0,38760.19,242761.19,2024-01,38760.19,True,242761.19,True,2024-01,True,OK,0
F00551,2024-01-23,Logística Patagonia Ltda,76.123.456-7,433681.0,103700.55146227655,537381.5514622766,2024-01,82399.39,False,537381.5514622766,True,2024-01,True,IVA incorrecto,1
F00552,2024-01-24,Logística Patagonia Ltda,76.123.456-7,219049.0,41619.31,260668.31,2024-01,41619.31,True,260668.31,True,2024-01,True,OK,0
F00553,2024-01-15,Logística Patagonia Ltda,76.123.456-7,424276.0,57401.279598582274,481677.2795985823,2024-01,80612.44,False,481677.2795985823,True,2024-01,True,IVA incorrecto,1
F00554,2024-01-29,Servicios Andes Ltda,76.123.456-7,162806.0,33556.28644481914,196362.28644481912,2024-01,30933.14,False,196362.28644481912,True,2024-01,True,IVA incorrecto,1
F00555,2024-01-06,Logística Patagonia Ltda,76.123.456-7,370160.0,70330.4,440490.4,2024-01,70330.4,True,440490.4,True,2024-01,True,OK,0
F00556,2024-01-26,Comercial Sur SpA,76.123.456-7,174671.0,33187.49,207858.49,2024-01,33187.49,True,207858.49,True,2024-01,True,OK,0
F00557,2024-01-14,Comercial Sur SpA,76.123.456-7,489316.0,92970.04000000001,582286.04,2024-01,92970.04000000001,True,582286.04,True,2024-01,True,OK,0
F00558,2024-01-25,Servicios Andes Ltda,76.123.456-7,418432.0,79502.08,497934.08,2024-01,79502.08,True,497934.08,True,2024-01,True,OK,0
F00559,2024-01-28,Tecnología Norte SpA,76.123.456-7,188615.0,35836.85,224451.85,2024-01,35836.85,True,224451.85,True,2024-01,True,OK,0
F00560,2024-01-20,Servicios Andes Ltda,76.123.456-7,352062.0,75241.54968925595,427303.54968925595,2024-01,66891.78,False,427303.54968925595,True,2024-01,True,IVA incorrecto,1
F00561,2024-01-12,Servicios Andes Ltda,76.123.456-7,447088.0,84946.72,532034.72,2024-01,84946.72,True,532034.72,True,2024-01,True,OK,0
F00562,2024-01-16,Tecnología Norte SpA,76.123.456-7,345121.0,65572.99,410693.99,2024-01,65572.99,True,410693.99,True,2024-01,True,OK,0
F00563,2024-01-07,Tecnología Norte SpA,76.123.456-7,486974.0,92525.06,579499.06,2024-01,92525.06,True,579499.06,True,2024-01,True,OK,0
F00564,2024-01-09,Logística Patagonia Ltda,76.123.456-7,67964.0,12913.16,80877.16,2024-01,12913.16,True,80877.16,True,2024-01,True,OK,0
F00565,2024-01-23,Comercial Sur SpA,76.123.456-7,166208.0,31579.52,197787.52,2024-01,31579.52,True,197787.52,True,2024-01,True,OK,0
F00566,2024-01-11,Tecnología Norte SpA,76.123.456-7,216132.0,41065.08,257197.08000000002,2024-01,41065.08,True,257197.08000000002,True,2024-01,True,OK,0
F00567,2024-01-31,Servicios Andes Ltda,76.123.456-7,103927.0,19746.13,123673.13,2024-01,19746.13,True,123673.13,True,2024-01,True,OK,0
F00568,2024-01-24,Servicios Andes Ltda,76.123.456-7,289099.0,54928.81,344027.81,2024-01,54928.81,True,344027.81,True,2024-01,True,OK,0
F00569,2024-01-06,Comercial Sur SpA,76.123.456-7,142373.0,27050.87,169423.87,2024-01,27050.87,True,169423.87,True,2024-01,True,OK,0
F00570,2024-01-24,Tecnología Norte SpA,76.123.456-7,444759.0,83108.13325101083,527867.1332510108,2024-01,84504.21,False,527867.1332510108,True,2024-01,True,IVA incorrecto,1
F00571,2024-01-22,Servicios Andes Ltda,76.123.456-7,88950.0,13215.748309244418,102165.74830924442,2024-01,16900.5,False,102165.74830924442,True,2024-01,True,IVA incorrecto,1
F00572,2024-01-15,Logística Patagonia Ltda,76.123.456-7,391310.0,74348.9,465658.9,2024-01,74348.9,True,465658.9,True,2024-01,True,OK,0
F00573,2024-01-01,Comercial Sur SpA,76.123.456-7,71981.0,13676.39,85657.39,2024-01,13676.39,True,85657.39,True,2024-01,True,OK,0
F00574,2024-01-13,Servicios Andes Ltda,76.123.456-7,342886.0,65148.340000000004,408034.34,2024-01,65148.340000000004,True,408034.34,True,2024-01,True,OK,0
F00575,2024-01-31,Servicios Andes Ltda,76.123.456-7,132410.0,24849.39056729507,157259.39056729508,2024-01,25157.9,False,157259.39056729508,True,2024-01,True,IVA incorrecto,1
F00576,2024-01-06,Logística Patagonia Ltda,76.123.456-7,452025.0,85884.75,537909.75,2024-01,85884.75,True,537909.75,True,2024-01,True,OK,0
F00577,2024-01-12,Tecnología Norte SpA,76.123.456-7,277830.0,52787.7,330617.7,2024-01,52787.7,True,330617.7,True,2024-01,True,OK,0
F00578,2024-01-31,Comercial Sur SpA,76.123.456-7,474380.0,90132.2,564512.2,2024-01,90132.2,True,564512.2,True,2024-01,True,OK,0
F00579,2024-01-10,Comercial Sur SpA,76.123.456-7,379157.0,92995.62490587201,472152.62490587204,2024-01,72039.83,False,472152.62490587204,True,2024-01,True,IVA incorrecto,1
F00580,2024-01-02,Comercial Sur SpA,76.123.456-7,471269.0,89541.11,560810.11,2024-01,89541.11,True,560810.11,True,2024-01,True,OK,0
F00581,2024-01-19,Comercial Sur SpA,76.123.456-7,196642.0,48180.42785097286,244822.42785097286,2024-01,37361.98,False,244822.42785097286,True,2024-01,True,IVA incorrecto,1
F00582,2024-01-29,Tecnología Norte SpA,76.123.456-7,85032.0,16156.08,101188.08,2024-01,16156.08,True,101188.08,True,2024-01,True,OK,0
F00583,2024-01-26,Logística Patagonia Ltda,76.123.456-7,309168.0,59559.8471926333,368727.8471926333,2024-01,58741.92,False,368727.8471926333,True,2024-01,True,IVA incorrecto,1
F00584,2024-01-26,Tecnología Norte SpA,76.123.456-7,51756.0,9833.64,61589.64,2024-01,9833.64,True,61589.64,True,2024-01,True,OK,0
F00585,2024-01-16,Logística Patagonia Ltda,76.123.456-7,425581.0,95317.53744256713,520898.5374425671,2024-01,80860.39,False,520898.5374425671,True,2024-01,True,IVA incorrecto,1
F00586,2024-01-05,Servicios Andes Ltda,76.123.456-7,164156.0,31189.64,195345.64,2024-01,31189.64,True,195345.64,True,2024-01,True,OK,0
F00587,2024-01-20,Comercial Sur SpA,76.123.456-7,384246.0,57497.13734174479,441743.1373417448,2024-01,73006.74,False,441743.1373417448,True,2024-01,True,IVA incorrecto,1
F00588,2024-01-30,Servicios Andes Ltda,76.123.456-7,113769.0,21616.11,135385.11,2024-01,21616.11,True,135385.11,True,2024-01,True,OK,0
F00589,2024-01-14,Comercial Sur SpA,76.123.456-7,337993.0,64218.67,402211.67,2024-01,64218.67,True,402211.67,True,2024-01,True,OK,0
F00590,2024-01-25,Tecnología Norte SpA,76.123.456-7,241790.0,45940.1,287730.1,2024-01,45940.1,True,287730.1,True,2024-01,True,OK,0
F00591,2024-01-31,Comercial Sur SpA,76.123.456-7,302872.0,57545.68,360417.68,2024-01,57545.68,True,360417.68,True,2024-01,True,OK,0
F00592,2024-01-26,Tecnología Norte SpA,76.123.456-7,246633.0,46860.270000000004,293493.27,2024-01,46860.270000000004,True,293493.27,True,2024-01,True,OK,0
F00593,2024-01-05,Servicios Andes Ltda,76.123.456-7,83206.0,15809.14,99015.14,2024-01,15809.14,True,99015.14,True,2024-01,True,OK,0
F00594,2024-01-14,Logística Patagonia Ltda,76.123.456-7,259549.0,49314.31,308863.31,2024-01,49314.31,True,308863.31,True,2024-01,True,OK,0
F00595,2024-01-03,Logística Patagonia Ltda,76.123.456-7,442047.0,90911.30027291854,532958.3002729185,2024-01,83988.93000000001,False,532958.3002729185,True,2024-01,True,IVA incorrecto,1
F00596,2024-01-17,Logística Patagonia Ltda,76.123.456-7,197575.0,37539.25,235114.25,2024-01,37539.25,True,235114.25,True,2024-01,True,OK,0
F00597,2024-01-26,Tecnología Norte SpA,76.123.456-7,397026.0,63976.35887758006,461002.35887758003,2024-01,75434.94,False,461002.35887758003,True,2024-01,True,IVA incorrecto,1
F00598,2024-01-10,Comercial Sur SpA,76.123.456-7,72948.0,14032.228743824271,86980.22874382426,2024-01,13860.12,False,86980.22874382426,True,2024-01,True,IVA incorrecto,1
F00599,2024-01-09,Tecnología Norte SpA,76.123.456-7,329854.0,62672.26,392526.26,2024-01,62672.26,True,392526.26,True,2024-01,True,OK,0
F00600,2024-01-21,Servicios Andes Ltda,76.123.456-7,127388.0,17721.906667757943,145109.90666775795,2024-01,24203.72,False,145109.90666775795,True,2024-01,True,IVA incorrecto,1
F00601,2024-01-25,Tecnología Norte SpA,76.123.456-7,187984.0,34506.60346244972,222490.6034624497,2024-01,35716.96,False,222490.6034624497,True,2024-01,True,IVA incorrecto,1
F00602,2024-01-20,Comercial Sur SpA,76.123.456-7,246445.0,46824.55,293269.55,2024-01,46824.55,True,293269.55,True,2024-01,True,OK,0
F00603,2024-01-07,Comercial Sur SpA,76.123.456-7,355901.0,67621.19,423522.19,2024-01,67621.19,True,423522.19,True,2024-01,True,OK,0
F00604,2024-01-31,Tecnología Norte SpA,76.123.456-7,476198.0,90477.62,566675.62,2024-01,90477.62,True,566675.62,True,2024-01,True,OK,0
F00605,2024-01-26,Comercial Sur SpA,76.123.456-7,73176.0,13903.44,87079.44,2024-01,13903.44,True,87079.44,True,2024-01,True,OK,0
F00606,2024-01-19,Comercial Sur SpA,76.123.456-7,78489.0,16852.5952217536,95341.5952217536,2024-01,14912.91,False,95341.5952217536,True,2024-01,True,IVA incorrecto,1
F00607,2024-01-23,Logística Patagonia Ltda,76.123.456-7,396451.0,81620.89213932386,478071.89213932387,2024-01,75325.69,False,478071.89213932387,True,2024-01,True,IVA incorrecto,1
F00608,2024-01-03,Tecnología Norte SpA,76.123.456-7,211251.0,40137.69,251388.69,2024-01,40137.69,True,251388.69,True,2024-01,True,OK,0
F00609,2024-01-09,Comercial Sur SpA,76.123.456-7,366200.0,69578.0,435778.0,2024-01,69578.0,True,435778.0,True,2024-01,True,OK,0
F00610,2024-01-22,Servicios Andes Ltda,76.123.456-7,465898.0,88520.62,554418.62,2024-01,88520.62,True,554418.62,True,2024-01,True,OK,0
F00611,2024-01-14,Comercial Sur SpA,76.123.456-7,147994.0,28118.86,176112.86,2024-01,28118.86,True,176112.86,True,2024-01,True,OK,0
F00612,2024-01-09,Servicios Andes Ltda,76.123.456-7,442051.0,83989.69,526040.69,2024-01,83989.69,True,526040.69,True,2024-01,True,OK,0
F00613,2024-01-30,Logística Patagonia Ltda,76.123.456-7,284477.0,60628.346256826,345105.346256826,2024-01,54050.63,False,345105.346256826,True,2024-01,True,IVA incorrecto,1
F00614,2024-01-05,Comercial Sur SpA,76.123.456-7,343745.0,65311.55,409056.55,2024-01,65311.55,True,409056.55,True,2024-01,True,OK,0
F00615,2024-01-23,Comercial Sur SpA,76.123.456-7,454204.0,86298.76,540502.76,2024-01,86298.76,True,540502.76,True,2024-01,True,OK,0
F00616,2024-01-21,Servicios Andes Ltda,76.123.456-7,178140.0,33846.6,211986.6,2024-01,33846.6,True,211986.6,True,2024-01,True,OK,0
F00617,2024-01-22,Tecnología Norte SpA,76.123.456-7,248595.0,47233.05,295828.05,2024-01,47233.05,True,295828.05,True,2024-01,True,OK,0
F00618,2024-01-28,Tecnología Norte SpA,76.123.456-7,368253.0,69968.07,438221.07,2024-01,69968.07,True,438221.07,True,2024-01,True,OK,0
F00619,2024-01-18,Logística Patagonia Ltda,76.123.456-7,401500.0,76285.0,477785.0,2024-01,76285.0,True,477785.0,True,2024-01,True,OK,0
F00620,2024-01-02,Logística Patagonia Ltda,76.123.456-7,283667.0,54345.26631710355,338012.2663171035,2024-01,53896.73,False,338012.2663171035,True,2024-01,True,IVA incorrecto,1
F00621,2024-01-24,Logística Patagonia Ltda,76.123.456-7,145421.0,27629.99,173050.99,2024-01,27629.99,True,173050.99,True,2024-01,True,OK,0
F00622,2024-01-25,Logística Patagonia Ltda,76.123.456-7,319449.0,60695.31,380144.31,2024-01,60695.31,True,380144.31,True,2024-01,True,OK,0
F00623,2024-01-18,Tecnología Norte SpA,76.123.456-7,396758.0,75384.02,472142.02,2024-01,75384.02,True,472142.02,True,2024-01,True,OK,0
F00624,2024-01-17,Tecnología Norte SpA,76.123.456-7,166968.0,31723.920000000002,198691.92,2024-01,31723.920000000002,True,198691.92,True,2024-01,True,OK,0
F00625,2024-01-03,Servicios Andes Ltda,76.123.456-7,376242.0,75424.44432085025,451666.44432085025,2024-01,71485.98,False,451666.44432085025,True,2024-01,True,IVA incorrecto,1
F00626,2024-01-20,Comercial Sur SpA,76.123.456-7,114774.0,21807.06,136581.06,2024-01,21807.06,True,136581.06,True,2024-01,True,OK,0
F00627,2024-01-24,Tecnología Norte SpA,76.123.456-7,467248.0,108490.67392128991,575738.6739212899,2024-01,88777.12,False,575738.6739212899,True,2024-01,True,IVA incorrecto,1
F00628,2024-01-13,Logística Patagonia Ltda,76.123.456-7,338126.0,64243.94,402369.94,2024-01,64243.94,True,402369.94,True,2024-01,True,OK,0
F00629,2024-01-01,Comercial Sur SpA,76.123.456-7,319180.0,60644.2,379824.2,2024-01,60644.2,True,379824.2,True,2024-01,True,OK,0
F00630,2024-01-09,Comercial Sur SpA,76.123.456-7,374464.0,88003.36772203007,462467.3677220301,2024-01,71148.16,False,462467.3677220301,True,2024-01,True,IVA incorrecto,1
F00631,2024-01-02,Comercial Sur SpA,76.123.456-7,447524.0,85029.56,532553.56,2024-01,85029.56,True,532553.56,True,2024-01,True,OK,0
F00632,2024-01-26,Logística Patagonia Ltda,76.123.456-7,113829.0,21627.510000000002,135456.51,2024-01,21627.510000000002,True,135456.51,True,2024-01,True,OK,0
F00633,2024-01-16,Servicios Andes Ltda,76.123.456-7,197788.0,37579.72,235367.72,2024-01,37579.72,True,235367.72,True,2024-01,True,OK,0
F00634,2024-01-21,Logística Patagonia Ltda,76.123.456-7,166496.0,31634.24,198130.24,2024-01,31634.24,True,198130.24,True,2024-01,True,OK,0
F00635,2024-01-14,Comercial Sur SpA,76.123.456-7,190022.0,36104.18,226126.18,2024-01,36104.18,True,226126.18,True,2024-01,True,OK,0
F00636,2024-01-13,Logística Patagonia Ltda,76.123.456-7,291543.0,55393.17,346936.17,2024-01,55393.17,True,346936.17,True,2024-01,True,OK,0
F00637,2024-01-20,Logística Patagonia Ltda,76.123.456-7,484430.0,92041.7,576471.7,2024-01,92041.7,True,576471.7,True,2024-01,True,OK,0
F00638,2024-01-24,Logística Patagonia Ltda,76.123.456-7,331711.0,63025.090000000004,394736.09,2024-01,63025.090000000004,True,394736.09,True,2024-01,True,OK,0
F00639,2024-01-24,Servicios Andes Ltda,76.123.456-7,296160.0,56270.4,352430.4,2024-01,56270.4,True,352430.4,True,2024-01,True,OK,0
F00640,2024-01-29,Logística Patagonia Ltda,76.123.456-7,287287.0,60683.47083928743,347970.47083928745,2024-01,54584.53,False,347970.47083928745,True,2024-01,True,IVA incorrecto,1
F00641,2024-01-12,Tecnología Norte SpA,76.123.456-7,146188.0,27775.72,173963.72,2024-01,27775.72,True,173963.72,True,2024-01,True,OK,0
F00642,2024-01-06,Logística Patagonia Ltda,76.123.456-7,167160.0,31760.4,198920.4,2024-01,31760.4,True,198920.4,True,2024-01,True,OK,0
F00643,2024-01-09,Logística Patagonia Ltda,76.123.456-7,481374.0,91461.06,572835.06,2024-01,91461.06,True,572835.06,True,2024-01,True,OK,0
F00644,2024-01-24,Servicios Andes Ltda,76.123.456-7,266681.0,50669.39,317350.39,2024-01,50669.39,True,317350.39,True,2024-01,True,OK,0
F00645,2024-01-06,Comercial Sur SpA,76.123.456-7,376946.0,71619.74,448565.74,2024-01,71619.74,True,448565.74,True,2024-01,True,OK,0
F00646,2024-01-25,Logística Patagonia Ltda,76.123.456-7,433117.0,82292.23,515409.23,2024-01,82292.23,True,515409.23,True,2024-01,True,OK,0
F00647,2024-01-31,Servicios Andes Ltda,76.123.456-7,387749.0,73672.31,461421.31,2024-01,73672.31,True,461421.31,True,2024-01,True,OK,0
F00648,2024-01-08,Comercial Sur SpA,76.123.456-7,216828.0,48362.14689031983,265190.1468903198,2024-01,41197.32,False,265190.1468903198,True,2024-01,True,IVA incorrecto,1
F00649,2024-01-25,Logística Patagonia Ltda,76.123.456-7,404882.0,69629.71640991935,474511.7164099193,2024-01,76927.58,False,474511.7164099193,True,2024-01,True,IVA incorrecto,1
F00650,2024-01-26,Logística Patagonia Ltda,76.123.456-7,108159.0,20550.21,128709.20999999999,2024-01,20550.21,True,128709.20999999999,True,2024-01,True,OK,0
F00651,2024-01-23,Servicios Andes Ltda,76.123.456-7,194786.0,37009.340000000004,231795.34,2024-01,37009.340000000004,True,231795.34,True,2024-01,True,OK,0
F00652,2024-01-19,Servicios Andes Ltda,76.123.456-7,132828.0,25237.32,158065.32,2024-01,25237.32,True,158065.32,True,2024-01,True,OK,0
F00653,2024-01-18,Tecnología Norte SpA,76.123.456-7,497966.0,94613.54000000001,592579.54,2024-01,94613.54000000001,True,592579.54,True,2024-01,True,OK,0
F00654,2024-01-04,Servicios Andes Ltda,76.123.456-7,359165.0,70598.51252782818,429763.51252782816,2024-01,68241.35,False,429763.51252782816,True,2024-01,True,IVA incorrecto,1
F00655,2024-01-26,Servicios Andes Ltda,76.123.456-7,293521.0,55768.99,349289.99,2024-01,55768.99,True,349289.99,True,2024-01,True,OK,0
F00656,2024-01-17,Servicios Andes Ltda,76.123.456-7,121349.0,23056.31,144405.31,2024-01,23056.31,True,144405.31,True,2024-01,True,OK,0
F00657,2024-01-18,Comercial Sur SpA,76.123.456-7,255361.0,48518.590000000004,303879.59,2024-01,48518.590000000004,True,303879.59,True,2024-01,True,OK,0
F00658,2024-01-18,Tecnología Norte SpA,76.123.456-7,438629.0,83339.51,521968.51,2024-01,83339.51,True,521968.51,True,2024-01,True,OK,0
F00659,2024-01-18,Servicios Andes Ltda,76.123.456-7,198158.0,37650.020000000004,235808.02000000002,2024-01,37650.020000000004,True,235808.02000000002,True,2024-01,True,OK,0
F00660,2024-01-31,Tecnología Norte SpA,76.123.456-7,324095.0,61578.05,385673.05,2024-01,61578.05,True,385673.05,True,2024-01,True,OK,0
F00661,2024-01-20,Tecnología Norte SpA,76.123.456-7,310452.0,50772.555946555054,361224.55594655505,2024-01,58985.88,False,361224.55594655505,True,2024-01,True,IVA incorrecto,1
F00662,2024-01-07,Logística Patagonia Ltda,76.123.456-7,364561.0,69266.59,433827.58999999997,2024-01,69266.59,True,433827.58999999997,True,2024-01,True,OK,0
F00663,2024-01-21,Logística Patagonia Ltda,76.123.456-7,336265.0,63890.35,400155.35,2024-01,63890.35,True,400155.35,True,2024-01,True,OK,0
F00664,2024-01-14,Servicios Andes Ltda,76.123.456-7,422332.0,80243.08,502575.08,2024-01,80243.08,True,502575.08,True,2024-01,True,OK,0
F00665,2024-01-29,Logística Patagonia Ltda,76.123.456-7,477088.0,90646.72,567734.72,2024-01,90646.72,True,567734.72,True,2024-01,True,OK,0
F00666,2024-01-01,Tecnología Norte SpA,76.123.456-7,188561.0,44916.27271324777,233477.27271324777,2024-01,35826.590000000004,False,233477.27271324777,True,2024-01,True,IVA incorrecto,1
F00667,2024-01-02,Tecnología Norte SpA,76.123.456-7,96222.0,19060.836529129072,115282.83652912907,2024-01,18282.18,False,115282.83652912907,True,2024-01,True,IVA incorrecto,1
F00668,2024-01-07,Comercial Sur SpA,76.123.456-7,422039.0,80187.41,502226.41000000003,2024-01,80187.41,True,502226.41000000003,True,2024-01,True,OK,0
F00669,2024-01-20,Comercial Sur SpA,76.123.456-7,292347.0,55198.35064754923,347545.35064754926,2024-01,55545.93,False,347545.35064754926,True,2024-01,True,IVA incorrecto,1
F00670,2024-01-07,Logística Patagonia Ltda,76.123.456-7,313259.0,47812.79555225435,361071.79555225436,2024-01,59519.21,False,361071.79555225436,True,2024-01,True,IVA incorrecto,1
F00671,2024-01-02,Logística Patagonia Ltda,76.123.456-7,328613.0,62436.47,391049.47,2024-01,62436.47,True,391049.47,True,2024-01,True,OK,0
F00672,2024-01-01,Comercial Sur SpA,76.123.456-7,423003.0,80370.57,503373.57,2024-01,80370.57,True,503373.57,True,2024-01,True,OK,0
F00673,2024-01-07,Tecnología Norte SpA,76.123.456-7,134673.0,25587.87,160260.87,2024-01,25587.87,True,160260.87,True,2024-01,True,OK,0
F00674,2024-01-02,Logística Patagonia Ltda,76.123.456-7,170046.0,32308.74,202354.74,2024-01,32308.74,True,202354.74,True,2024-01,True,OK,0
F00675,2024-01-05,Comercial Sur SpA,76.123.456-7,356124.0,67663.56,423787.56,2024-01,67663.56,True,423787.56,True,2024-01,True,OK,0
F00676,2024-01-29,Comercial Sur SpA,76.123.456-7,488064.0,93707.77781863339,581771.7778186334,2024-01,92732.16,False,581771.7778186334,True,2024-01,True,IVA incorrecto,1
